Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695e6f8748910ce3406126ab - minikube	Unknown Heuristic - Run None (Profile ?) 695e6f8748910ce3406126ab - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695e6f8748910ce3406126ab - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695e6f8748910ce3406126ab - minikube-m04
18822.214049282826	4	4	4	4
18832.806178742183	4	4	4	4
18843.398308201544	4	4	4	4
18853.990437660905	4	4	4	4
18864.582567120266	4	4	4	4
18875.174696579623	4	3	3	3
18885.766826038984	4	4	4	4
18896.358955498345	4	4	4	4
18906.951084957705	4	4	4	4
18917.543214417063	4	4	4	4
18928.135343876424	4	4	4	4
18938.727473335784	4	3	3	3
18949.319602795145	4	4	4	4
18959.911732254506	4	4	4	4
18970.503861713867	4	4	4	4
18981.095991173224	4	4	4	4
18991.688120632585	4	4	4	4
19002.280250091946	4	3	3	3
19012.872379551307	4	4	4	4
19023.464509010668	4	4	4	4
19034.056638470025	4	4	4	4
19044.648767929386	4	4	4	4
19055.240897388747	4	4	4	4
19065.833026848108	4	3	3	3
19076.425156307465	4	4	4	4
19087.017285766826	4	4	4	4
19097.609415226187	4	4	4	4
19108.201544685548	4	4	4	4
19118.793674144905	4	4	4	4
19129.385803604266	4	3	3	3
19139.977933063627	4	4	4	4
19150.570062522987	4	4	4	4
19161.162191982345	4	4	4	4
19171.754321441706	4	4	4	4
19182.346450901066	4	4	4	4
19192.938580360427	4	3	3	3
19203.530709819785	4	4	4	4
19214.122839279145	4	4	4	4
19224.714968738506	4	4	4	4
19235.307098197867	4	4	4	4
19245.899227657224	4	4	4	4
19256.491357116585	4	3	3	3
19267.083486575946	4	4	4	4
19277.675616035307	4	4	4	4
19288.267745494668	4	4	4	4
19298.85987495403	4	4	4	4
19309.452004413386	4	4	4	4
19320.044133872747	4	3	3	3
19330.636263332108	4	4	4	4
19341.22839279147	4	4	4	4
19351.82052225083	4	4	4	4
19362.412651710187	4	4	4	4
19373.004781169548	4	4	4	4
19383.59691062891	4	3	3	3
19394.18904008827	4	4	4	4
19404.781169547627	4	4	4	4
19415.373299006988	4	4	4	4
19425.96542846635	4	4	4	4
19436.55755792571	4	4	4	4
19447.149687385066	4	3	3	3
19457.741816844427	4	4	4	4
19468.33394630379	4	4	4	4
19478.92607576315	4	4	4	4
19489.518205222506	4	4	4	4
19500.110334681867	4	4	4	4
19510.702464141228	4	3	3	3
19521.29459360059	4	4	4	4
19531.886723059946	4	4	4	4
19542.478852519307	4	4	4	4
19553.070981978668	4	4	4	4
19563.66311143803	4	4	4	4
19574.25524089739	4	3	3	3
19584.847370356747	4	4	4	4
19595.439499816108	4	4	4	4
19606.03162927547	4	4	4	4
19616.62375873483	4	4	4	4
19627.21588819419	4	4	4	4
19637.80801765355	4	3	3	3
19648.40014711291	4	4	4	4
19658.99227657227	4	4	4	4
19669.58440603163	4	4	4	4
19680.17653549099	4	4	4	4
19690.76866495035	4	4	4	4
19701.36079440971	4	3	3	3
19711.95292386907	4	4	4	4
19722.54505332843	4	4	4	4
19733.13718278779	4	4	4	4
19743.72931224715	4	4	4	4
19754.32144170651	4	4	4	4
19764.91357116587	4	3	3	3
19775.50570062523	4	4	4	4
19786.09783008459	4	4	4	4
19796.68995954395	4	4	4	4
19807.28208900331	4	4	4	4
19817.874218462668	4	4	4	4
19828.46634792203	4	3	3	3
19839.05847738139	4	4	4	4
19849.65060684075	4	4	4	4
19860.242736300108	4	4	4	4
19870.83486575947	4	4	4	4
19881.42699521883	4	4	4	4
19892.01912467819	4	3	3	3
19902.61125413755	4	4	4	4
19913.20338359691	4	4	4	4
19923.79551305627	4	4	4	4
19934.38764251563	4	4	4	4
19944.97977197499	4	4	4	4
19955.571901434352	4	3	3	3
19966.164030893713	4	4	4	4
19976.75616035307	4	4	4	4
19987.34828981243	4	4	4	4
19997.940419271792	4	4	4	4
20008.532548731153	4	4	4	4
20019.12467819051	4	3	3	3
20029.71680764987	4	4	4	4
20040.308937109232	4	4	4	4
20050.901066568593	4	4	4	4
20061.49319602795	4	4	4	4
20072.08532548731	4	4	4	4
20082.67745494667	4	3	3	3
20093.269584406033	4	4	4	4
20103.86171386539	4	4	4	4
20114.45384332475	4	4	4	4
20125.04597278411	4	4	4	4
20135.638102243473	4	4	4	4
20146.23023170283	4	3	3	3
20156.82236116219	4	4	4	4
20167.41449062155	4	4	4	4
20178.006620080912	4	4	4	4
20188.59874954027	4	4	4	4
20199.19087899963	4	4	4	4
20209.78300845899	4	3	3	3
20220.375137918352	4	4	4	4
20230.967267377713	4	4	4	4
20241.559396837074	4	4	4	4
20252.15152629643	4	4	4	4
20262.743655755792	4	4	4	4
20273.335785215153	4	3	3	3
20283.927914674514	4	4	4	4
20294.520044133875	4	4	4	4
20305.112173593236	4	4	4	4
20315.704303052593	4	4	4	4
20326.296432511954	4	4	4	4
20336.888561971315	4	3	3	3
20347.480691430676	4	4	4	4
20358.072820890033	4	4	4	4
20368.664950349394	4	4	4	4
20379.257079808754	4	4	4	4
20389.84920926811	4	4	4	4
20400.441338727473	4	3	3	3
20411.033468186833	4	4	4	4
20421.625597646194	4	4	4	4
20432.21772710555	4	4	4	4
20442.809856564912	4	4	4	4
20453.401986024273	4	4	4	4
20463.994115483634	4	3	3	3
20474.58624494299	4	4	4	4
20485.178374402352	4	4	4	4
20495.770503861713	4	4	4	4
20506.362633321074	4	4	4	4
20516.95476278043	4	4	4	4
20527.546892239792	4	3	3	3
20538.139021699153	4	4	4	4
20548.731151158514	4	4	4	4
20559.323280617875	4	4	4	4
20569.915410077236	4	4	4	4
20580.507539536593	4	4	4	4
20591.099668995954	4	3	3	3
20601.691798455315	4	4	4	4
20612.283927914676	4	4	4	4
20622.876057374036	4	4	4	4
20633.468186833397	4	4	4	4
20644.060316292755	4	4	4	4
20654.652445752115	4	3	3	3
20665.244575211476	4	4	4	4
20675.836704670837	4	4	4	4
20686.428834130194	4	4	4	4
20697.020963589555	4	4	4	4
20707.613093048916	4	4	4	4
20718.205222508273	4	3	3	3
20728.797351967634	4	4	4	4
20739.389481426995	4	4	4	4
20749.981610886356	4	4	4	4
20760.573740345713	4	4	4	4
20771.165869805074	4	4	4	4
20781.757999264435	4	3	3	3
20792.350128723796	4	4	4	4
20802.942258183153	4	4	4	4
20813.534387642514	4	4	4	4
20824.126517101875	4	4	4	4
20834.718646561236	4	4	4	4
20845.310776020597	4	3	3	3
20855.902905479954	4	4	4	4
20866.495034939315	4	4	4	4
20877.087164398676	4	4	4	4
20887.679293858037	4	4	4	4
20898.271423317397	4	4	4	4
20908.86355277676	4	3	3	3
20919.455682236116	4	4	4	4
20930.047811695476	4	4	4	4
20940.639941154837	4	4	4	4
20951.232070614198	4	4	4	4
20961.82420007356	4	4	4	4
20972.416329532916	4	3	3	3
20983.008458992277	4	4	4	4
20993.600588451638	4	4	4	4
21004.192717911	4	4	4	4
21014.784847370356	4	4	4	4
21025.376976829717	4	4	4	4
21035.969106289078	4	3	3	3
21046.561235748435	4	4	4	4
21057.153365207796	4	4	4	4
21067.745494667157	4	4	4	4
21078.337624126518	4	4	4	4
21088.929753585875	4	4	4	4
21099.521883045236	4	3	3	3
21110.114012504597	4	4	4	4
21120.706141963958	4	4	4	4
21131.298271423315	4	4	4	4
21141.890400882676	4	4	4	4
21152.482530342037	4	4	4	4
21163.074659801398	4	3	3	3
21173.66678926076	4	4	4	4
21184.258918720116	4	4	4	4
21194.851048179476	4	4	4	4
21205.443177638837	4	4	4	4
21216.0353070982	4	4	4	4
21226.62743655756	4	3	3	3
21237.21956601692	4	4	4	4
21247.81169547628	4	4	4	4
21258.403824935638	4	4	4	4
21268.995954395	4	4	4	4
21279.58808385436	4	4	4	4
21290.18021331372	4	3	3	3
21300.772342773078	4	4	4	4
21311.36447223244	4	4	4	4
21321.9566016918	4	4	4	4
21332.54873115116	4	4	4	4
21343.140860610518	4	4	4	4
21353.73299006988	4	3	3	3
21364.32511952924	4	4	4	4
21374.917248988597	4	4	4	4
21385.509378447958	4	4	4	4
21396.10150790732	4	4	4	4
21406.69363736668	4	4	4	4
21417.285766826037	4	3	3	3
21427.877896285398	4	4	4	4
21438.47002574476	4	4	4	4
21449.06215520412	4	4	4	4
21459.654284663477	4	4	4	4
21470.246414122837	4	4	4	4
21480.8385435822	4	3	3	3
21491.43067304156	4	4	4	4
21502.02280250092	4	4	4	4
21512.61493196028	4	4	4	4
21523.20706141964	4	4	4	4
21533.799190879	4	4	4	4
21544.39132033836	4	3	3	3
21554.98344979772	4	4	4	4
21565.57557925708	4	4	4	4
21576.167708716443	4	4	4	4
21586.7598381758	4	4	4	4
21597.35196763516	4	4	4	4
21607.94409709452	4	3	3	3
21618.536226553882	4	4	4	4
21629.128356013243	4	4	4	4
21639.720485472604	4	4	4	4
21650.312614931958	4	4	4	4
21660.90474439132	4	4	4	4
21671.49687385068	4	3	3	3
21682.08900331004	4	4	4	4
21692.6811327694	4	4	4	4
21703.273262228762	4	4	4	4
21713.865391688123	4	4	4	4
21724.457521147477	4	4	4	4
21735.049650606838	4	3	3	3
21745.6417800662	4	4	4	4
21756.23390952556	4	4	4	4
21766.82603898492	4	4	4	4
21777.41816844428	4	4	4	4
21788.010297903642	4	4	4	4
21798.602427363003	4	3	3	3
21809.19455682236	4	4	4	4
21819.78668628172	4	4	4	4
21830.37881574108	4	4	4	4
21840.970945200443	4	4	4	4
21851.5630746598	4	4	4	4
21862.15520411916	4	3	3	3
21872.74733357852	4	4	4	4
21883.339463037883	4	4	4	4
21893.93159249724	4	4	4	4
21904.5237219566	4	4	4	4
21915.11585141596	4	4	4	4
21925.707980875322	4	3	3	3
21936.300110334683	4	4	4	4
21946.892239794044	4	4	4	4
21957.484369253405	4	4	4	4
21968.076498712766	4	4	4	4
21978.66862817212	4	4	4	4
21989.26075763148	4	3	3	3
21999.85288709084	4	4	4	4
22010.445016550202	4	4	4	4
22021.037146009563	4	4	4	4
22031.629275468924	4	4	4	4
22042.221404928285	4	4	4	4
22052.813534387642	4	3	3	3
22063.405663847	4	4	4	4
22073.99779330636	4	4	4	4
22084.58992276572	4	4	4	4
22095.182052225082	4	4	4	4
22105.774181684443	4	4	4	4
22116.366311143804	4	3	3	3
22126.958440603164	4	4	4	4
22137.55057006252	4	4	4	4
22148.142699521883	4	4	4	4
22158.734828981243	4	4	4	4
22169.326958440604	4	4	4	4
22179.919087899965	4	3	3	3
22190.511217359322	4	4	4	4
22201.103346818683	4	4	4	4
22211.695476278044	4	4	4	4
22222.2876057374	4	4	4	4
22232.879735196762	4	4	4	4
22243.471864656123	4	3	3	3
22254.063994115484	4	4	4	4
22264.656123574845	4	4	4	4
22275.248253034206	4	4	4	4
22285.840382493567	4	4	4	4
22296.432511952928	4	4	4	4
22307.02464141228	4	3	3	3
22317.616770871642	4	4	4	4
22328.208900331003	4	4	4	4
22338.801029790364	4	4	4	4
22349.393159249725	4	4	4	4
22359.985288709086	4	4	4	4
22370.577418168446	4	3	3	3
22381.169547627804	4	4	4	4
22391.76167708716	4	4	4	4
22402.35380654652	4	4	4	4
22412.945936005883	4	4	4	4
22423.538065465244	4	4	4	4
22434.130194924604	4	3	3	3
22444.722324383965	4	4	4	4
22455.314453843326	4	4	4	4
22465.906583302683	4	4	4	4
22476.498712762044	4	4	4	4
22487.090842221405	4	4	4	4
22497.682971680766	4	3	3	3
22508.275101140127	4	4	4	4
22518.867230599488	4	4	4	4
22529.459360058845	4	4	4	4
22540.051489518206	4	4	4	4
22550.643618977563	4	4	4	4
22561.235748436924	4	3	3	3
22571.827877896285	4	4	4	4
22582.420007355646	4	4	4	4
22593.012136815007	4	4	4	4
22603.604266274368	4	4	4	4
22614.19639573373	4	4	4	4
22624.78852519309	4	3	3	3
22635.380654652443	4	4	4	4
22645.972784111804	4	4	4	4
22656.564913571165	4	4	4	4
22667.157043030526	4	4	4	4
22677.749172489886	4	4	4	4
22688.341301949247	4	3	3	3
22698.933431408608	4	4	4	4
22709.525560867965	4	4	4	4
22720.117690327326	4	4	4	4
22730.709819786684	4	4	4	4
22741.301949246044	4	4	4	4
22751.894078705405	4	3	3	3
22762.486208164766	4	4	4	4
22773.078337624127	4	4	4	4
22783.670467083488	4	4	4	4
22794.262596542845	4	4	4	4
22804.854726002206	4	4	4	4
22815.446855461567	4	3	3	3
22826.038984920928	4	4	4	4
22836.63111438029	4	4	4	4
22847.22324383965	4	4	4	4
22857.815373299007	4	4	4	4
22868.407502758368	4	4	4	4
22878.999632217725	4	3	3	3
22889.591761677086	4	4	4	4
22900.183891136447	4	4	4	4
22910.776020595807	4	4	4	4
22921.36815005517	4	4	4	4
22931.96027951453	4	4	4	4
22942.55240897389	4	3	3	3
22953.14453843325	4	4	4	4
22963.736667892605	4	4	4	4
22974.328797351965	4	4	4	4
22984.920926811326	4	4	4	4
22995.513056270687	4	4	4	4
23006.105185730048	4	3	3	3
23016.69731518941	4	4	4	4
23027.28944464877	4	4	4	4
23037.881574108127	4	4	4	4
23048.473703567488	4	4	4	4
23059.065833026845	4	4	4	4
23069.657962486206	4	3	3	3
23080.250091945567	4	4	4	4
23090.842221404928	4	4	4	4
23101.43435086429	4	4	4	4
23112.02648032365	4	4	4	4
23122.618609783007	4	4	4	4
23133.210739242368	4	3	3	3
23143.80286870173	4	4	4	4
23154.39499816109	4	4	4	4
23164.98712762045	4	4	4	4
23175.57925707981	4	4	4	4
23186.171386539172	4	4	4	4
23196.76351599853	4	3	3	3
23207.355645457887	4	4	4	4
23217.947774917247	4	4	4	4
23228.53990437661	4	4	4	4
23239.13203383597	4	4	4	4
23249.72416329533	4	4	4	4
23260.31629275469	4	3	3	3
23270.908422214052	4	4	4	4
23281.500551673413	4	4	4	4
23292.092681132766	4	4	4	4
23302.684810592127	4	4	4	4
23313.276940051488	4	4	4	4
23323.86906951085	4	3	3	3
23334.46119897021	4	4	4	4
23345.05332842957	4	4	4	4
23355.64545788893	4	4	4	4
23366.23758734829	4	4	4	4
23376.82971680765	4	4	4	4
23387.42184626701	4	3	3	3
23398.013975726368	4	4	4	4
23408.60610518573	4	4	4	4
23419.19823464509	4	4	4	4
23429.79036410445	4	4	4	4
23440.38249356381	4	4	4	4
23450.97462302317	4	3	3	3
23461.56675248253	4	4	4	4
23472.15888194189	4	4	4	4
23482.75101140125	4	4	4	4
23493.343140860612	4	4	4	4
23503.935270319973	4	4	4	4
23514.527399779334	4	3	3	3
23525.11952923869	4	4	4	4
23535.71165869805	4	4	4	4
23546.30378815741	4	4	4	4
23556.89591761677	4	4	4	4
23567.48804707613	4	4	4	4
23578.08017653549	4	3	3	3
23588.672305994853	4	4	4	4
23599.264435454214	4	4	4	4
23609.856564913574	4	4	4	4
23620.448694372928	4	4	4	4
23631.04082383229	4	4	4	4
23641.63295329165	4	3	3	3
23652.22508275101	4	4	4	4
23662.81721221037	4	4	4	4
23673.409341669732	4	4	4	4
23684.001471129093	4	4	4	4
23694.59360058845	4	4	4	4
23705.18573004781	4	3	3	3
23715.777859507172	4	4	4	4
23726.36998896653	4	4	4	4
23736.96211842589	4	4	4	4
23747.55424788525	4	4	4	4
23758.146377344612	4	4	4	4
23768.738506803973	4	3	3	3
23779.33063626333	4	4	4	4
23789.92276572269	4	4	4	4
23800.514895182052	4	4	4	4
23811.107024641413	4	4	4	4
23821.699154100774	4	4	4	4
23832.291283560135	4	3	3	3
23842.883413019495	4	4	4	4
23853.475542478856	4	4	4	4
23864.06767193821	4	4	4	4
23874.65980139757	4	4	4	4
23885.25193085693	4	4	4	4
23895.844060316293	4	3	3	3
23906.436189775653	4	4	4	4
23917.028319235014	4	4	4	4
23927.620448694375	4	4	4	4
23938.212578153736	4	4	4	4
23948.80470761309	4	4	4	4
23959.39683707245	4	3	3	3
23969.98896653181	4	4	4	4
23980.581095991172	4	4	4	4
23991.173225450533	4	4	4	4
24001.765354909894	4	4	4	4
24012.357484369255	4	4	4	4
24022.949613828612	4	3	3	3
24033.541743287973	4	4	4	4
24044.133872747334	4	4	4	4
24054.726002206695	4	4	4	4
24065.318131666052	4	4	4	4
24075.910261125413	4	4	4	4
24086.502390584774	4	3	3	3
24097.094520044135	4	4	4	4
24107.686649503492	4	4	4	4
24118.278778962853	4	4	4	4
24128.870908422214	4	4	4	4
24139.463037881575	4	4	4	4
24150.055167340935	4	3	3	3
24160.647296800296	4	4	4	4
24171.239426259657	4	4	4	4
24181.831555719018	4	4	4	4
24192.42368517837	4	4	4	4
24203.015814637733	4	4	4	4
24213.607944097093	4	3	3	3
24224.200073556454	4	4	4	4
24234.792203015815	4	4	4	4
24245.384332475176	4	4	4	4
24255.976461934537	4	4	4	4
24266.568591393898	4	4	4	4
24277.16072085325	4	3	3	3
24287.752850312612	4	4	4	4
24298.344979771973	4	4	4	4
24308.937109231334	4	4	4	4
24319.529238690695	4	4	4	4
24330.121368150056	4	4	4	4
24340.713497609417	4	3	3	3
24351.305627068778	4	4	4	4
24361.897756528135	4	4	4	4
24372.489885987496	4	4	4	4
24383.082015446857	4	4	4	4
24393.674144906217	4	4	4	4
24404.266274365575	4	3	3	3
24414.858403824936	4	4	4	4
24425.450533284296	4	4	4	4
24436.042662743654	4	4	4	4
24446.634792203015	4	4	4	4
24457.226921662375	4	4	4	4
24467.819051121736	4	3	3	3
24478.411180581097	4	4	4	4
24489.003310040458	4	4	4	4
24499.59543949982	4	4	4	4
24510.18756895918	4	4	4	4
24520.779698418533	4	4	4	4
24531.371827877894	4	3	3	3
24541.963957337255	4	4	4	4
24552.556086796616	4	4	4	4
24563.148216255977	4	4	4	4
24573.740345715338	4	4	4	4
24584.3324751747	4	4	4	4
24594.92460463406	4	3	3	3
24605.516734093413	4	4	4	4
24616.108863552774	4	4	4	4
24626.700993012135	4	4	4	4
24637.293122471496	4	4	4	4
24647.885251930857	4	4	4	4
24658.477381390217	4	3	3	3
24669.06951084958	4	4	4	4
24679.66164030894	4	4	4	4
24690.253769768296	4	4	4	4
24700.845899227657	4	4	4	4
24711.43802868702	4	4	4	4
24722.03015814638	4	3	3	3
24732.622287605736	4	4	4	4
24743.214417065097	4	4	4	4
24753.806546524458	4	4	4	4
24764.398675983815	4	4	4	4
24774.990805443176	4	4	4	4
24785.582934902537	4	3	3	3
24796.175064361898	4	4	4	4
24806.76719382126	4	4	4	4
24817.35932328062	4	4	4	4
24827.95145273998	4	4	4	4
24838.54358219934	4	4	4	4
24849.135711658695	4	3	3	3
24859.727841118056	4	4	4	4
24870.319970577417	4	4	4	4
24880.912100036778	4	4	4	4
24891.50422949614	4	4	4	4
24902.0963589555	4	4	4	4
24912.68848841486	4	3	3	3
24923.28061787422	4	4	4	4
24933.872747333575	4	4	4	4
24944.464876792936	4	4	4	4
24955.057006252297	4	4	4	4
24965.649135711657	4	4	4	4
24976.24126517102	4	3	3	3
24986.83339463038	4	4	4	4
24997.42552408974	4	4	4	4
25008.0176535491	4	4	4	4
25018.609783008458	4	4	4	4
25029.20191246782	4	4	4	4
25039.79404192718	4	3	3	3
25050.38617138654	4	4	4	4
25060.9783008459	4	4	4	4
25071.57043030526	4	4	4	4
25082.16255976462	4	4	4	4
25092.754689223977	4	4	4	4
25103.346818683338	4	3	3	3
25113.9389481427	4	4	4	4
25124.53107760206	4	4	4	4
25135.12320706142	4	4	4	4
25145.71533652078	4	4	4	4
25156.307465980142	4	4	4	4
25166.899595439503	4	3	3	3
25177.491724898857	4	4	4	4
25188.083854358218	4	4	4	4
25198.67598381758	4	4	4	4
25209.26811327694	4	4	4	4
25219.8602427363	4	4	4	4
25230.45237219566	4	3	3	3
25241.044501655022	4	4	4	4
25251.636631114383	4	4	4	4
25262.22876057374	4	4	4	4
25272.820890033097	4	4	4	4
25283.41301949246	4	4	4	4
25294.00514895182	4	3	3	3
25304.59727841118	4	4	4	4
25315.18940787054	4	4	4	4
25325.7815373299	4	4	4	4
25336.373666789263	4	4	4	4
25346.96579624862	4	4	4	4
25357.55792570798	4	3	3	3
25368.15005516734	4	4	4	4
25378.742184626703	4	4	4	4
25389.334314086063	4	4	4	4
25399.92644354542	4	4	4	4
25410.51857300478	4	4	4	4
25421.11070246414	4	3	3	3
25431.7028319235	4	4	4	4
25442.29496138286	4	4	4	4
25452.88709084222	4	4	4	4
25463.479220301582	4	4	4	4
25474.071349760943	4	4	4	4
25484.663479220304	4	3	3	3
25495.255608679665	4	4	4	4
25505.84773813902	4	4	4	4
25516.43986759838	4	4	4	4
25527.03199705774	4	4	4	4
25537.6241265171	4	4	4	4
25548.216255976462	4	3	3	3
25558.808385435823	4	4	4	4
25569.400514895184	4	4	4	4
25579.992644354545	4	4	4	4
25590.584773813902	4	4	4	4
25601.17690327326	4	4	4	4
25611.76903273262	4	3	3	3
25622.36116219198	4	4	4	4
25632.95329165134	4	4	4	4
25643.545421110703	4	4	4	4
25654.137550570063	4	4	4	4
25664.729680029424	4	4	4	4
25675.32180948878	4	3	3	3
25685.913938948142	4	4	4	4
25696.506068407503	4	4	4	4
25707.098197866864	4	4	4	4
25717.690327326225	4	4	4	4
25728.282456785586	4	4	4	4
25738.874586244943	4	3	3	3
25749.4667157043	4	4	4	4
25760.05884516366	4	4	4	4
25770.650974623022	4	4	4	4
25781.243104082383	4	4	4	4
25791.835233541744	4	4	4	4
25802.427363001105	4	3	3	3
25813.019492460466	4	4	4	4
25823.611621919827	4	4	4	4
25834.20375137918	4	4	4	4
25844.79588083854	4	4	4	4
25855.388010297902	4	4	4	4
25865.980139757263	4	3	3	3
25876.572269216624	4	4	4	4
25887.164398675985	4	4	4	4
25897.756528135345	4	4	4	4
25908.348657594706	4	4	4	4
25918.940787054064	4	4	4	4
25929.532916513424	4	3	3	3
25940.12504597278	4	4	4	4
25950.717175432143	4	4	4	4
25961.309304891503	4	4	4	4
25971.901434350864	4	4	4	4
25982.493563810225	4	4	4	4
25993.085693269586	4	3	3	3
26003.677822728943	4	4	4	4
26014.269952188304	4	4	4	4
26024.862081647665	4	4	4	4
26035.454211107026	4	4	4	4
26046.046340566387	4	4	4	4
26056.638470025748	4	3	3	3
26067.230599485105	4	4	4	4
26077.822728944462	4	4	4	4
26088.414858403823	4	4	4	4
26099.006987863184	4	4	4	4
26109.599117322545	4	4	4	4
26120.191246781906	4	3	3	3
26130.783376241267	4	4	4	4
26141.375505700627	4	4	4	4
26151.96763515999	4	4	4	4
26162.559764619342	4	4	4	4
26173.151894078703	4	4	4	4
26183.744023538064	4	3	3	3
26194.336152997425	4	4	4	4
26204.928282456785	4	4	4	4
26215.520411916146	4	4	4	4
26226.112541375507	4	4	4	4
26236.704670834868	4	4	4	4
26247.296800294225	4	3	3	3
26257.888929753586	4	4	4	4
26268.481059212943	4	4	4	4
26279.073188672304	4	4	4	4
26289.665318131665	4	4	4	4
26300.257447591026	4	4	4	4
26310.849577050387	4	3	3	3
26321.441706509748	4	4	4	4
26332.033835969105	4	4	4	4
26342.625965428466	4	4	4	4
26353.218094887827	4	4	4	4
26363.810224347188	4	4	4	4
26374.40235380655	4	3	3	3
26384.99448326591	4	4	4	4
26395.58661272527	4	4	4	4
26406.178742184624	4	4	4	4
26416.770871643985	4	4	4	4
26427.363001103346	4	4	4	4
26437.955130562706	4	3	3	3
26448.547260022067	4	4	4	4
26459.13938948143	4	4	4	4
26469.73151894079	4	4	4	4
26480.32364840015	4	4	4	4
26490.915777859504	4	4	4	4
26501.507907318864	4	3	3	3
26512.100036778225	4	4	4	4
26522.692166237586	4	4	4	4
26533.284295696947	4	4	4	4
26543.876425156308	4	4	4	4
26554.46855461567	4	4	4	4
26565.06068407503	4	3	3	3
26575.652813534387	4	4	4	4
26586.244942993748	4	4	4	4
26596.83707245311	4	4	4	4
26607.429201912466	4	4	4	4
26618.021331371827	4	4	4	4
26628.613460831188	4	3	3	3
26639.20559029055	4	4	4	4
26649.79771974991	4	4	4	4
26660.389849209267	4	4	4	4
26670.981978668628	4	4	4	4
26681.57410812799	4	4	4	4
26692.16623758735	4	3	3	3
26702.75836704671	4	4	4	4
26713.35049650607	4	4	4	4
26723.942625965432	4	4	4	4
26734.534755424786	4	4	4	4
26745.126884884146	4	4	4	4
26755.719014343507	4	3	3	3
26766.311143802868	4	4	4	4
26776.90327326223	4	4	4	4
26787.49540272159	4	4	4	4
26798.08753218095	4	4	4	4
26808.67966164031	4	4	4	4
26819.271791099665	4	3	3	3
26829.863920559026	4	4	4	4
26840.456050018387	4	4	4	4
26851.048179477748	4	4	4	4
26861.64030893711	4	4	4	4
26872.23243839647	4	4	4	4
26882.82456785583	4	3	3	3
26893.41669731519	4	4	4	4
26904.00882677455	4	4	4	4
26914.60095623391	4	4	4	4
26925.19308569327	4	4	4	4
26935.78521515263	4	4	4	4
26946.37734461199	4	3	3	3
26956.96947407135	4	4	4	4
26967.56160353071	4	4	4	4
26978.15373299007	4	4	4	4
26988.74586244943	4	4	4	4
26999.33799190879	4	4	4	4
27009.93012136815	4	3	3	3
27020.52225082751	4	4	4	4
27031.114380286872	4	4	4	4
27041.706509746233	4	4	4	4
27052.298639205594	4	4	4	4
27062.890768664947	4	4	4	4
27073.482898124308	4	3	3	3
27084.07502758367	4	4	4	4
27094.66715704303	4	4	4	4
27105.25928650239	4	4	4	4
27115.85141596175	4	4	4	4
27126.443545421113	4	4	4	4
27137.035674880473	4	3	3	3
27147.627804339827	4	4	4	4
27158.219933799188	4	4	4	4
27168.81206325855	4	4	4	4
27179.40419271791	4	4	4	4
27189.99632217727	4	4	4	4
27200.58845163663	4	3	3	3
27211.180581095992	4	4	4	4
27221.772710555353	4	4	4	4
27232.36484001471	4	4	4	4
27242.95696947407	4	4	4	4
27253.549098933432	4	4	4	4
27264.141228392793	4	3	3	3
27274.73335785215	4	4	4	4
27285.32548731151	4	4	4	4
27295.917616770872	4	4	4	4
27306.509746230233	4	4	4	4
27317.10187568959	4	4	4	4
27327.69400514895	4	3	3	3
27338.286134608312	4	4	4	4
27348.878264067673	4	4	4	4
27359.470393527034	4	4	4	4
27370.062522986394	4	4	4	4
27380.654652445755	4	4	4	4
27391.24678190511	4	3	3	3
27401.83891136447	4	4	4	4
27412.43104082383	4	4	4	4
27423.02317028319	4	4	4	4
27433.615299742552	4	4	4	4
27444.207429201913	4	4	4	4
27454.799558661274	4	3	3	3
27465.391688120635	4	4	4	4
27475.98381757999	4	4	4	4
27486.57594703935	4	4	4	4
27497.16807649871	4	4	4	4
27507.76020595807	4	4	4	4
27518.352335417432	4	3	3	3
27528.944464876793	4	4	4	4
27539.536594336154	4	4	4	4
27550.128723795515	4	4	4	4
27560.720853254872	4	4	4	4
27571.312982714233	4	4	4	4
27581.905112173594	4	3	3	3
27592.497241632955	4	4	4	4
27603.089371092316	4	4	4	4
27613.681500551673	4	4	4	4
27624.273630011034	4	4	4	4
27634.865759470395	4	4	4	4
27645.45788892975	4	3	3	3
27656.050018389113	4	4	4	4
27666.642147848474	4	4	4	4
27677.234277307834	4	4	4	4
27687.826406767195	4	4	4	4
27698.418536226556	4	4	4	4
27709.010665685917	4	3	3	3
27719.60279514527	4	4	4	4
27730.19492460463	4	4	4	4
27740.787054063992	4	4	4	4
27751.379183523353	4	4	4	4
27761.971312982714	4	4	4	4
27772.563442442075	4	3	3	3
27783.155571901436	4	4	4	4
27793.747701360797	4	4	4	4
27804.339830820154	4	4	4	4
27814.93196027951	4	4	4	4
27825.524089738872	4	4	4	4
27836.116219198233	4	3	3	3
27846.708348657594	4	4	4	4
27857.300478116955	4	4	4	4
27867.892607576316	4	4	4	4
27878.484737035677	4	4	4	4
27889.076866495034	4	4	4	4
27899.668995954395	4	3	3	3
27910.261125413756	4	4	4	4
27920.853254873116	4	4	4	4
27931.445384332477	4	4	4	4
27942.037513791834	4	4	4	4
27952.629643251195	4	4	4	4
27963.221772710556	4	3	3	3
