Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695a8bce51cb5aa04e006609 - minikube	Unknown Heuristic - Run None (Profile ?) 695a8bce51cb5aa04e006609 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695a8bce51cb5aa04e006609 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695a8bce51cb5aa04e006609 - minikube-m04
20185.01999999361	3	3	2	2
20195.18999999358	3	3	2	2
20205.369999993552	3	3	2	2
20215.549999993524	3	3	2	2
20225.729999993495	3	3	2	2
20235.909999993466	3	3	2	2
20236.119999993432	3	3	2	2
20246.289999993405	3	3	2	2
20256.469999993376	3	3	2	2
20266.649999993348	3	3	2	2
20276.82999999332	3	3	2	2
20287.00999999329	3	3	2	2
20287.219999993256	3	3	2	2
20297.38999999323	3	3	2	2
20307.5699999932	3	3	2	2
20317.74999999317	3	3	2	2
20327.929999993143	3	3	2	2
20338.109999993114	3	3	2	2
20338.31999999308	3	3	2	2
20348.489999993053	3	3	2	2
20358.669999993024	3	3	2	2
20368.849999992995	3	3	2	2
20379.029999992967	3	3	2	2
20389.209999992938	3	3	2	2
20389.419999992904	3	3	2	2
20399.589999992877	3	3	2	2
20409.769999992848	3	3	2	2
20419.94999999282	3	3	2	2
20430.12999999279	3	3	2	2
20440.30999999276	3	3	2	2
20440.519999992728	3	3	2	2
20450.6899999927	3	3	2	2
20460.869999992672	3	3	2	2
20471.049999992643	3	3	2	2
20481.229999992614	3	3	2	2
20491.409999992586	3	3	2	2
20491.619999992552	3	3	2	2
20501.789999992525	3	3	2	2
20511.969999992496	3	3	2	2
20522.149999992467	3	3	2	2
20532.32999999244	3	3	2	2
20542.50999999241	3	3	2	2
20542.719999992376	3	3	2	2
20552.88999999235	3	3	2	2
20563.06999999232	3	3	2	2
20573.24999999229	3	3	2	2
20583.429999992262	3	3	2	2
20593.609999992233	3	3	2	2
20593.8199999922	3	3	2	2
20603.989999992173	3	3	2	2
20614.169999992144	3	3	2	2
20624.349999992115	3	3	2	2
20634.529999992086	3	3	2	2
20644.709999992057	3	3	2	2
20644.919999992024	3	3	2	2
20655.089999991997	3	3	2	2
20665.269999991968	3	3	2	2
20675.44999999194	3	3	2	2
20685.62999999191	3	3	2	2
20695.80999999188	3	3	2	2
20696.019999991848	3	3	2	2
20706.18999999182	3	3	2	2
20716.36999999179	3	3	2	2
20726.549999991763	3	3	2	2
20736.729999991734	3	3	2	2
20746.909999991705	3	3	2	2
20747.11999999167	3	3	2	2
20757.289999991644	3	3	2	2
20767.469999991616	3	3	2	2
20777.649999991587	3	3	2	2
20787.829999991558	3	3	2	2
20798.00999999153	3	3	2	2
20798.219999991496	3	3	2	2
20808.38999999147	3	3	2	2
20818.56999999144	3	3	2	2
20828.74999999141	3	3	2	2
20838.929999991382	3	3	2	2
20849.109999991353	3	3	2	2
20849.31999999132	3	3	2	2
20859.489999991292	3	3	2	2
20869.669999991263	3	3	2	2
20879.849999991235	3	3	2	2
20890.029999991206	3	3	2	2
20900.209999991177	3	3	2	2
20900.419999991143	3	3	2	2
20910.589999991116	3	3	2	2
20920.769999991087	3	3	2	2
20930.94999999106	3	3	2	2
20941.12999999103	3	3	2	2
20951.309999991	3	3	2	2
20951.519999990967	3	3	2	2
20961.68999999094	3	3	2	2
20971.86999999091	3	3	2	2
20982.049999990882	3	3	2	2
20992.229999990854	3	3	2	2
21002.409999990825	3	3	2	2
21002.61999999079	3	3	2	2
21012.789999990764	3	3	2	2
21022.969999990735	3	3	2	2
21033.149999990706	3	3	2	2
21043.329999990678	3	3	2	2
21053.50999999065	3	3	2	2
21053.719999990615	3	3	2	2
21063.889999990588	3	3	2	2
21074.06999999056	3	3	2	2
21084.24999999053	3	3	2	2
21094.4299999905	3	3	2	2
21104.609999990473	3	3	2	2
21104.81999999044	3	3	2	2
21114.989999990412	3	3	2	2
21125.169999990383	3	3	2	2
21135.349999990354	3	3	2	2
21145.529999990325	3	3	2	2
21155.709999990297	3	3	2	2
21155.919999990263	3	3	2	2
21166.089999990236	3	3	2	2
21176.269999990207	3	3	2	2
21186.44999999018	3	3	2	2
21196.62999999015	3	3	2	2
21206.80999999012	3	3	2	2
21207.019999990087	3	3	2	2
21217.18999999006	3	3	2	2
21227.36999999003	3	3	2	2
21237.549999990002	3	3	2	2
21247.729999989973	3	3	2	2
21257.909999989944	3	3	2	2
21258.11999998991	3	3	2	2
21268.289999989884	3	3	2	2
21278.469999989855	3	3	2	2
21288.649999989826	3	3	2	2
21298.829999989797	3	3	2	2
21309.00999998977	3	3	2	2
21309.219999989735	3	3	2	2
21319.389999989708	3	3	2	2
21329.56999998968	3	3	2	2
21339.74999998965	3	3	2	2
21349.92999998962	3	3	2	2
21360.109999989592	3	3	2	2
21360.31999998956	3	3	2	2
21370.48999998953	3	3	2	2
21380.669999989503	3	3	2	2
21390.849999989474	3	3	2	2
21401.029999989445	3	3	2	2
21411.209999989416	3	3	2	2
21411.419999989383	3	3	2	2
21421.589999989355	3	3	2	2
21431.769999989327	3	3	2	2
21441.949999989298	3	3	2	2
21452.12999998927	3	3	2	2
21462.30999998924	3	3	2	2
21462.519999989207	3	3	2	2
21472.68999998918	3	3	2	2
21482.86999998915	3	3	2	2
21493.04999998912	3	3	2	2
21503.229999989093	3	3	2	2
21513.409999989064	3	3	2	2
21513.61999998903	3	3	2	2
21523.789999989003	3	3	2	2
21533.969999988974	3	3	2	2
21544.149999988946	3	3	2	2
21554.329999988917	3	3	2	2
21564.509999988888	3	3	2	2
21564.719999988854	3	3	2	2
21574.889999988827	3	3	2	2
21585.0699999888	3	3	2	2
21595.24999998877	3	3	2	2
21605.42999998874	3	3	2	2
21615.609999988712	3	3	2	2
21615.81999998868	3	3	2	2
21625.98999998865	3	3	2	2
21636.169999988622	3	3	2	2
21646.349999988593	3	3	2	2
21656.529999988565	3	3	2	2
21666.709999988536	3	3	2	2
21666.919999988502	3	3	2	2
21677.089999988475	3	3	2	2
21687.269999988446	3	3	2	2
21697.449999988417	3	3	2	2
21707.62999998839	3	3	2	2
21717.80999998836	3	3	2	2
21718.019999988326	3	3	2	2
21728.1899999883	3	3	2	2
21738.36999998827	3	3	2	2
21748.54999998824	3	3	2	2
21758.729999988213	3	3	2	2
21768.909999988184	3	3	2	2
21769.11999998815	3	3	2	2
21779.289999988123	3	3	2	2
21789.469999988094	3	3	2	2
21799.649999988065	3	3	2	2
21809.829999988036	3	3	2	2
21820.009999988008	3	3	2	2
21820.219999987974	3	3	2	2
21830.389999987947	3	3	2	2
21840.569999987918	3	3	2	2
21850.74999998789	3	3	2	2
21860.92999998786	3	3	2	2
21871.10999998783	3	3	2	2
21871.319999987798	3	3	2	2
21881.48999998777	3	3	2	2
21891.669999987742	3	3	2	2
21901.849999987713	3	3	2	2
21912.029999987684	3	3	2	2
21922.209999987655	3	3	2	2
21922.419999987622	3	3	2	2
21932.589999987595	3	3	2	2
21942.769999987566	3	3	2	2
21952.949999987537	3	3	2	2
21963.12999998751	3	3	2	2
21973.30999998748	3	3	2	2
21973.519999987446	3	3	2	2
21983.68999998742	3	3	2	2
21993.86999998739	3	3	2	2
22004.04999998736	3	3	2	2
22014.229999987332	3	3	2	2
22024.409999987303	3	3	2	2
22024.61999998727	3	3	2	2
22034.789999987242	3	3	2	2
22044.969999987214	3	3	2	2
22055.149999987185	3	3	2	2
22065.329999987156	3	3	2	2
22075.509999987127	3	3	2	2
22075.719999987094	3	3	2	2
22085.889999987066	3	3	2	2
22096.069999987038	3	3	2	2
22106.24999998701	3	3	2	2
22116.42999998698	3	3	2	2
22126.60999998695	3	3	2	2
22126.819999986918	3	3	2	2
22136.98999998689	3	3	2	2
22147.16999998686	3	3	2	2
22157.349999986833	3	3	2	2
22167.529999986804	3	3	2	2
22177.709999986775	3	3	2	2
22177.91999998674	3	3	2	2
22188.089999986714	3	3	2	2
22198.269999986685	3	3	2	2
22208.449999986657	3	3	2	2
22218.629999986628	3	3	2	2
22228.8099999866	3	3	2	2
22229.019999986565	3	3	2	2
22239.189999986538	3	3	2	2
22249.36999998651	3	3	2	2
22259.54999998648	3	3	2	2
22269.72999998645	3	3	2	2
22279.909999986423	3	3	2	2
22280.11999998639	3	3	2	2
22290.30999998636	3	3	2	2
22300.509999986327	3	3	2	2
22310.73999998629	3	3	2	2
22320.91999998626	3	3	2	2
22331.099999986232	3	3	2	2
22331.3099999862	3	3	2	2
22341.47999998617	3	3	2	2
22351.659999986143	3	3	2	2
22361.839999986114	3	3	2	2
22372.019999986085	3	3	2	2
22382.199999986056	3	3	2	2
22382.409999986023	3	3	2	2
22392.579999985996	3	3	2	2
22402.759999985967	3	3	2	2
22412.939999985938	3	3	2	2
22423.11999998591	3	3	2	2
22433.29999998588	3	3	2	2
22433.509999985847	3	3	2	2
22443.67999998582	3	3	2	2
22453.85999998579	3	3	2	2
22464.039999985762	3	3	2	2
22474.219999985733	3	3	2	2
22484.399999985704	3	3	2	2
22484.60999998567	3	3	2	2
22494.779999985643	3	3	2	2
22504.959999985615	3	3	2	2
22515.139999985586	3	3	2	2
22525.319999985557	3	3	2	2
22535.499999985528	3	3	2	2
22535.709999985495	3	3	2	2
22545.879999985467	3	3	2	2
22556.05999998544	3	3	2	2
22566.23999998541	3	3	2	2
22576.41999998538	3	3	2	2
22586.599999985352	3	3	2	2
22586.80999998532	3	3	2	2
22596.97999998529	3	3	2	2
22607.159999985262	3	3	2	2
22617.339999985234	3	3	2	2
22627.519999985205	3	3	2	2
22637.699999985176	3	3	2	2
22637.909999985142	3	3	2	2
22648.079999985115	3	3	2	2
22658.259999985086	3	3	2	2
22668.439999985058	3	3	2	2
22678.61999998503	3	3	2	2
22688.799999985	3	3	2	2
22689.009999984966	3	3	2	2
22699.17999998494	3	3	2	2
22709.35999998491	3	3	2	2
22719.53999998488	3	3	2	2
22729.719999984853	3	3	2	2
22739.899999984824	3	3	2	2
22740.10999998479	3	3	2	2
22750.279999984763	3	3	2	2
22760.459999984734	3	3	2	2
22770.639999984705	3	3	2	2
22780.819999984677	3	3	2	2
22790.999999984648	3	3	2	2
22791.209999984614	3	3	2	2
22801.379999984587	3	3	2	2
22811.559999984558	3	3	2	2
22821.73999998453	3	3	2	2
22831.9199999845	3	3	2	2
22842.09999998447	3	3	2	2
22842.309999984438	3	3	2	2
22852.47999998441	3	3	2	2
22862.659999984382	3	3	2	2
22872.839999984353	3	3	2	2
22883.019999984324	3	3	2	2
22893.199999984296	3	3	2	2
22893.409999984262	3	3	2	2
22903.579999984235	3	3	2	2
22913.759999984206	3	3	2	2
22923.939999984177	3	3	2	2
22934.11999998415	3	3	2	2
22944.29999998412	3	3	2	2
22944.509999984086	3	3	2	2
22954.67999998406	3	3	2	2
22964.85999998403	3	3	2	2
22975.039999984	3	3	2	2
22985.219999983972	3	3	2	2
22995.399999983943	3	3	2	2
22995.60999998391	3	3	2	2
23005.779999983883	3	3	2	2
23015.959999983854	3	3	2	2
23026.139999983825	3	3	2	2
23036.319999983796	3	3	2	2
23046.499999983767	3	3	2	2
23046.709999983734	3	3	2	2
23056.879999983707	3	3	2	2
23067.059999983678	3	3	2	2
23077.23999998365	3	3	2	2
23087.41999998362	3	3	2	2
23097.59999998359	3	3	2	2
23097.809999983558	3	3	2	2
23107.97999998353	3	3	2	2
23118.1599999835	3	3	2	2
23128.339999983473	3	3	2	2
23138.519999983444	3	3	2	2
23148.699999983415	3	3	2	2
23148.90999998338	3	3	2	2
23159.079999983354	3	3	2	2
23169.259999983326	3	3	2	2
23179.439999983297	3	3	2	2
23189.619999983268	3	3	2	2
23199.79999998324	3	3	2	2
23200.009999983205	3	3	2	2
23210.17999998318	3	3	2	2
23220.35999998315	3	3	2	2
23230.53999998312	3	3	2	2
23240.719999983092	3	3	2	2
23250.899999983063	3	3	2	2
23251.10999998303	3	3	2	2
23261.279999983002	3	3	2	2
23271.459999982973	3	3	2	2
23281.639999982945	3	3	2	2
23291.819999982916	3	3	2	2
23301.999999982887	3	3	2	2
23302.209999982853	3	3	2	2
23312.379999982826	3	3	2	2
23322.559999982797	3	3	2	2
23332.73999998277	3	3	2	2
23342.91999998274	3	3	2	2
23353.09999998271	3	3	2	2
23353.309999982677	3	3	2	2
23363.47999998265	3	3	2	2
23373.65999998262	3	3	2	2
23383.839999982592	3	3	2	2
23394.019999982564	3	3	2	2
23404.199999982535	3	3	2	2
23404.4099999825	3	3	2	2
23414.579999982474	3	3	2	2
23424.759999982445	3	3	2	2
23434.939999982416	3	3	2	2
23445.119999982388	3	3	2	2
23455.29999998236	3	3	2	2
23455.509999982325	3	3	2	2
23465.679999982298	3	3	2	2
23475.85999998227	3	3	2	2
23486.03999998224	3	3	2	2
23496.21999998221	3	3	2	2
23506.399999982183	3	3	2	2
23506.60999998215	3	3	2	2
23516.77999998212	3	3	2	2
23526.959999982093	3	3	2	2
23537.139999982064	3	3	2	2
23547.319999982035	3	3	2	2
23557.499999982007	3	3	2	2
23557.709999981973	3	3	2	2
23567.879999981946	3	3	2	2
23578.059999981917	3	3	2	2
23588.239999981888	3	3	2	2
23598.41999998186	3	3	2	2
23608.59999998183	3	3	2	2
23608.809999981797	3	3	2	2
23618.97999998177	3	3	2	2
23629.15999998174	3	3	2	2
23639.339999981712	3	3	2	2
23649.519999981683	3	3	2	2
23659.699999981654	3	3	2	2
23659.90999998162	3	3	2	2
23670.079999981594	3	3	2	2
23680.259999981565	3	3	2	2
23690.439999981536	3	3	2	2
23700.619999981507	3	3	2	2
23710.79999998148	3	3	2	2
23711.009999981445	3	3	2	2
23721.179999981417	3	3	2	2
23731.35999998139	3	3	2	2
23741.53999998136	3	3	2	2
23751.71999998133	3	3	2	2
23761.899999981302	3	3	2	2
23762.10999998127	3	3	2	2
23772.27999998124	3	3	2	2
23782.459999981213	3	3	2	2
23792.639999981184	3	3	2	2
23802.83999998115	3	3	2	2
23813.019999981123	3	3	2	2
23813.22999998109	3	3	2	2
23823.399999981062	3	3	2	2
23833.579999981033	3	3	2	2
23843.759999981005	3	3	2	2
23853.939999980976	3	3	2	2
23864.119999980947	3	3	2	2
23864.329999980913	3	3	2	2
23874.499999980886	3	3	2	2
23884.679999980857	3	3	2	2
23894.85999998083	3	3	2	2
23905.0399999808	3	3	2	2
23915.21999998077	3	3	2	2
23915.429999980737	3	3	2	2
23925.59999998071	3	3	2	2
23935.77999998068	3	3	2	2
23945.959999980652	3	3	2	2
23956.139999980624	3	3	2	2
23966.319999980595	3	3	2	2
23966.52999998056	3	3	2	2
23976.699999980534	3	3	2	2
23986.879999980505	3	3	2	2
23997.059999980476	3	3	2	2
24007.239999980447	3	3	2	2
24017.41999998042	3	3	2	2
24017.629999980385	3	3	2	2
24027.799999980358	3	3	2	2
24037.97999998033	3	3	2	2
24048.1599999803	3	3	2	2
24058.33999998027	3	3	2	2
24068.519999980243	3	3	2	2
24068.72999998021	3	3	2	2
24078.89999998018	3	3	2	2
24089.079999980153	3	3	2	2
24099.259999980124	3	3	2	2
24109.439999980095	3	3	2	2
24119.619999980066	3	3	2	2
24119.829999980033	3	3	2	2
24129.999999980006	3	3	2	2
24140.179999979977	3	3	2	2
24150.359999979948	3	3	2	2
24160.53999997992	3	3	2	2
24170.71999997989	3	3	2	2
24170.929999979857	3	3	2	2
24181.09999997983	3	3	2	2
24191.2799999798	3	3	2	2
24201.459999979772	3	3	2	2
24211.639999979743	3	3	2	2
24221.819999979714	3	3	2	2
24222.02999997968	3	3	2	2
24232.199999979654	3	3	2	2
24242.379999979625	3	3	2	2
24252.559999979596	3	3	2	2
24262.739999979567	3	3	2	2
24272.91999997954	3	3	2	2
24273.129999979505	3	3	2	2
24283.299999979477	3	3	2	2
24293.47999997945	3	3	2	2
24303.65999997942	3	3	2	2
24313.83999997939	3	3	2	2
24324.019999979362	3	3	2	2
24324.22999997933	3	3	2	2
24334.3999999793	3	3	2	2
24344.579999979273	3	3	2	2
24354.759999979244	3	3	2	2
24364.939999979215	3	3	2	2
24375.119999979186	3	3	2	2
24375.329999979152	3	3	2	2
24385.499999979125	3	3	2	2
24395.679999979096	3	3	2	2
24405.859999979068	3	3	2	2
24416.03999997904	3	3	2	2
24426.21999997901	3	3	2	2
24426.429999978976	3	3	2	2
24436.59999997895	3	3	2	2
24446.77999997892	3	3	2	2
24456.95999997889	3	3	2	2
24467.139999978863	3	3	2	2
24477.319999978834	3	3	2	2
24477.5299999788	3	3	2	2
24487.699999978773	3	3	2	2
24497.879999978744	3	3	2	2
24508.059999978715	3	3	2	2
24518.239999978687	3	3	2	2
24528.419999978658	3	3	2	2
24528.629999978624	3	3	2	2
24538.799999978597	3	3	2	2
24548.97999997857	3	3	2	2
24559.15999997854	3	3	2	2
24569.33999997851	3	3	2	2
24579.51999997848	3	3	2	2
24579.729999978448	3	3	2	2
24589.89999997842	3	3	2	2
24600.079999978392	3	3	2	2
24610.259999978363	3	3	2	2
24620.439999978335	3	3	2	2
24630.619999978306	3	3	2	2
24630.829999978272	3	3	2	2
24640.999999978245	3	3	2	2
24651.179999978216	3	3	2	2
24661.359999978187	3	3	2	2
24671.53999997816	3	3	2	2
24681.71999997813	3	3	2	2
24681.929999978096	3	3	2	2
24692.09999997807	3	3	2	2
24702.27999997804	3	3	2	2
24712.45999997801	3	3	2	2
24722.639999977982	3	3	2	2
24732.819999977954	3	3	2	2
24733.02999997792	3	3	2	2
24743.199999977893	3	3	2	2
24753.379999977864	3	3	2	2
24763.559999977835	3	3	2	2
24773.739999977806	3	3	2	2
24783.919999977777	3	3	2	2
24784.129999977744	3	3	2	2
24794.299999977717	3	3	2	2
24804.479999977688	3	3	2	2
24814.65999997766	3	3	2	2
24824.83999997763	3	3	2	2
24835.0199999776	3	3	2	2
24835.229999977568	3	3	2	2
24845.39999997754	3	3	2	2
24855.57999997751	3	3	2	2
24865.759999977483	3	3	2	2
24875.939999977454	3	3	2	2
24886.119999977425	3	3	2	2
24886.32999997739	3	3	2	2
24896.499999977364	3	3	2	2
24906.679999977336	3	3	2	2
24916.859999977307	3	3	2	2
24927.039999977278	3	3	2	2
24937.21999997725	3	3	2	2
24937.429999977216	3	3	2	2
24947.59999997719	3	3	2	2
24957.77999997716	3	3	2	2
24967.95999997713	3	3	2	2
24978.139999977102	3	3	2	2
24988.319999977073	3	3	2	2
24988.52999997704	3	3	2	2
24998.699999977012	3	3	2	2
25008.879999976984	3	3	2	2
25019.059999976955	3	3	2	2
25029.239999976926	3	3	2	2
25039.419999976897	3	3	2	2
25039.629999976863	3	3	2	2
25049.799999976836	3	3	2	2
25059.979999976807	3	3	2	2
25070.15999997678	3	3	2	2
25080.33999997675	3	3	2	2
25090.51999997672	3	3	2	2
25090.729999976687	3	3	2	2
25100.89999997666	3	3	2	2
25111.07999997663	3	3	2	2
25121.259999976603	3	3	2	2
25131.439999976574	3	3	2	2
25141.619999976545	3	3	2	2
25141.82999997651	3	3	2	2
25151.999999976484	3	3	2	2
25162.179999976455	3	3	2	2
25172.359999976426	3	3	2	2
25182.539999976398	3	3	2	2
25192.71999997637	3	3	2	2
25192.929999976335	3	3	2	2
25203.099999976308	3	3	2	2
25213.27999997628	3	3	2	2
25223.45999997625	3	3	2	2
25233.63999997622	3	3	2	2
25243.819999976193	3	3	2	2
25244.02999997616	3	3	2	2
25254.199999976132	3	3	2	2
25264.379999976103	3	3	2	2
25274.559999976074	3	3	2	2
25284.739999976046	3	3	2	2
25294.919999976017	3	3	2	2
25295.129999975983	3	3	2	2
25305.299999975956	3	3	2	2
25315.479999975927	3	3	2	2
25325.6599999759	3	3	2	2
25335.83999997587	3	3	2	2
25346.01999997584	3	3	2	2
25346.229999975807	3	3	2	2
25356.39999997578	3	3	2	2
25366.57999997575	3	3	2	2
25376.759999975722	3	3	2	2
25386.939999975693	3	3	2	2
25397.119999975665	3	3	2	2
25397.32999997563	3	3	2	2
25407.499999975604	3	3	2	2
25417.679999975575	3	3	2	2
25427.859999975546	3	3	2	2
25438.039999975517	3	3	2	2
25448.21999997549	3	3	2	2
25448.429999975455	3	3	2	2
25458.599999975428	3	3	2	2
25468.7799999754	3	3	2	2
25478.95999997537	3	3	2	2
25489.13999997534	3	3	2	2
25499.319999975312	3	3	2	2
25499.52999997528	3	3	2	2
25509.69999997525	3	3	2	2
25519.879999975223	3	3	2	2
25530.059999975194	3	3	2	2
25540.239999975165	3	3	2	2
25550.419999975136	3	3	2	2
25550.629999975103	3	3	2	2
25560.799999975075	3	3	2	2
25570.979999975047	3	3	2	2
25581.159999975018	3	3	2	2
25591.33999997499	3	3	2	2
25601.51999997496	3	3	2	2
25601.729999974927	3	3	2	2
25611.8999999749	3	3	2	2
25622.07999997487	3	3	2	2
25632.25999997484	3	3	2	2
25642.439999974813	3	3	2	2
25652.619999974784	3	3	2	2
25652.82999997475	3	3	2	2
25662.999999974723	3	3	2	2
25673.179999974695	3	3	2	2
25683.359999974666	3	3	2	2
25693.539999974637	3	3	2	2
25703.719999974608	3	3	2	2
25703.929999974574	3	3	2	2
25714.099999974547	3	3	2	2
25724.27999997452	3	3	2	2
25734.45999997449	3	3	2	2
25744.63999997446	3	3	2	2
25754.819999974432	3	3	2	2
25755.0299999744	3	3	2	2
25765.19999997437	3	3	2	2
25775.379999974342	3	3	2	2
25785.559999974314	3	3	2	2
25795.739999974285	3	3	2	2
25805.919999974256	3	3	2	2
25806.129999974222	3	3	2	2
25816.299999974195	3	3	2	2
25826.479999974166	3	3	2	2
25836.659999974137	3	3	2	2
25846.83999997411	3	3	2	2
25857.01999997408	3	3	2	2
25857.229999974046	3	3	2	2
25867.39999997402	3	3	2	2
25877.57999997399	3	3	2	2
25887.75999997396	3	3	2	2
25897.939999973933	3	3	2	2
25908.119999973904	3	3	2	2
25908.32999997387	3	3	2	2
25918.499999973843	3	3	2	2
25928.679999973814	3	3	2	2
25938.859999973785	3	3	2	2
25949.039999973756	3	3	2	2
25959.219999973728	3	3	2	2
25959.429999973694	3	3	2	2
25969.599999973667	3	3	2	2
25979.779999973638	3	3	2	2
25989.95999997361	3	3	2	2
26000.13999997358	3	3	2	2
26010.31999997355	3	3	2	2
26010.529999973518	3	3	2	2
26020.69999997349	3	3	2	2
26030.879999973462	3	3	2	2
26041.059999973433	3	3	2	2
26051.239999973404	3	3	2	2
26061.419999973376	3	3	2	2
26061.629999973342	3	3	2	2
26071.799999973315	3	3	2	2
26081.979999973286	3	3	2	2
26092.159999973257	3	3	2	2
26102.33999997323	3	3	2	2
26112.5199999732	3	3	2	2
26112.729999973166	3	3	2	2
26122.89999997314	3	3	2	2
26133.07999997311	3	3	2	2
26143.25999997308	3	3	2	2
26153.439999973052	3	3	2	2
26163.619999973023	3	3	2	2
26163.82999997299	3	3	2	2
26173.999999972963	3	3	2	2
26184.179999972934	3	3	2	2
26194.359999972905	3	3	2	2
26204.539999972876	3	3	2	2
26214.719999972847	3	3	2	2
26214.929999972814	3	3	2	2
26225.099999972786	3	3	2	2
26235.279999972758	3	3	2	2
26245.45999997273	3	3	2	2
26255.6399999727	3	3	2	2
26265.81999997267	3	3	2	2
26266.029999972638	3	3	2	2
26276.19999997261	3	3	2	2
26286.37999997258	3	3	2	2
26296.559999972553	3	3	2	2
26306.739999972524	3	3	2	2
26316.919999972495	3	3	2	2
26317.12999997246	3	3	2	2
26327.299999972434	3	3	2	2
26337.479999972405	3	3	2	2
26347.659999972377	3	3	2	2
26357.839999972348	3	3	2	2
26368.01999997232	3	3	2	2
26368.229999972285	3	3	2	2
26378.39999997226	3	3	2	2
26388.57999997223	3	3	2	2
26398.7599999722	3	3	2	2
26408.93999997217	3	3	2	2
26419.119999972143	3	3	2	2
26419.32999997211	3	3	2	2
26429.499999972082	3	3	2	2
26439.679999972053	3	3	2	2
26449.859999972025	3	3	2	2
26460.039999971996	3	3	2	2
26470.219999971967	3	3	2	2
26470.429999971933	3	3	2	2
26480.599999971906	3	3	2	2
26490.779999971877	3	3	2	2
26500.95999997185	3	3	2	2
26511.13999997182	3	3	2	2
26521.31999997179	3	3	2	2
26521.529999971757	3	3	2	2
26531.69999997173	3	3	2	2
26541.8799999717	3	3	2	2
26552.059999971672	3	3	2	2
26562.239999971644	3	3	2	2
26572.419999971615	3	3	2	2
26572.62999997158	3	3	2	2
26582.799999971554	3	3	2	2
26592.979999971525	3	3	2	2
26603.159999971496	3	3	2	2
26613.339999971467	3	3	2	2
26623.51999997144	3	3	2	2
26623.729999971405	3	3	2	2
26633.899999971378	3	3	2	2
26644.07999997135	3	3	2	2
26654.25999997132	3	3	2	2
26664.43999997129	3	3	2	2
26674.619999971263	3	3	2	2
26674.82999997123	3	3	2	2
26684.9999999712	3	3	2	2
26695.179999971173	3	3	2	2
26705.359999971144	3	3	2	2
26715.539999971115	3	3	2	2
26725.719999971087	3	3	2	2
26725.929999971053	3	3	2	2
26736.099999971026	3	3	2	2
26746.279999970997	3	3	2	2
26756.459999970968	3	3	2	2
26766.63999997094	3	3	2	2
26776.81999997091	3	3	2	2
26777.029999970877	3	3	2	2
26787.19999997085	3	3	2	2
26797.37999997082	3	3	2	2
26807.559999970792	3	3	2	2
26817.739999970763	3	3	2	2
26827.919999970734	3	3	2	2
26828.1299999707	3	3	2	2
26838.299999970674	3	3	2	2
26848.479999970645	3	3	2	2
26858.659999970616	3	3	2	2
26868.839999970587	3	3	2	2
26879.01999997056	3	3	2	2
26879.229999970525	3	3	2	2
26889.399999970497	3	3	2	2
26899.57999997047	3	3	2	2
26909.75999997044	3	3	2	2
26919.93999997041	3	3	2	2
26930.119999970382	3	3	2	2
26930.32999997035	3	3	2	2
26940.49999997032	3	3	2	2
26950.679999970293	3	3	2	2
26960.859999970264	3	3	2	2
26971.039999970235	3	3	2	2
26981.219999970206	3	3	2	2
26981.429999970173	3	3	2	2
26991.599999970145	3	3	2	2
27001.779999970116	3	3	2	2
27011.959999970088	3	3	2	2
27022.13999997006	3	3	2	2
27032.31999997003	3	3	2	2
27032.529999969996	3	3	2	2
27042.69999996997	3	3	2	2
27052.87999996994	3	3	2	2
27063.05999996991	3	3	2	2
27073.239999969883	3	3	2	2
27083.419999969854	3	3	2	2
27083.62999996982	3	3	2	2
27093.799999969793	3	3	2	2
27103.979999969764	3	3	2	2
27114.159999969736	3	3	2	2
27124.339999969707	3	3	2	2
27134.519999969678	3	3	2	2
27134.729999969644	3	3	2	2
27144.899999969617	3	3	2	2
27155.07999996959	3	3	2	2
27165.25999996956	3	3	2	2
27175.43999996953	3	3	2	2
27185.6199999695	3	3	2	2
27185.82999996947	3	3	2	2
27195.99999996944	3	3	2	2
27206.179999969412	3	3	2	2
27216.359999969383	3	3	2	2
27226.539999969355	3	3	2	2
27236.719999969326	3	3	2	2
27236.929999969292	3	3	2	2
27247.099999969265	3	3	2	2
27257.279999969236	3	3	2	2
27267.459999969207	3	3	2	2
27277.63999996918	3	3	2	2
27287.81999996915	3	3	2	2
27288.029999969116	3	3	2	2
27298.19999996909	3	3	2	2
27308.37999996906	3	3	2	2
27318.55999996903	3	3	2	2
27328.739999969002	3	3	2	2
27338.919999968974	3	3	2	2
27339.12999996894	3	3	2	2
27349.299999968913	3	3	2	2
27359.479999968884	3	3	2	2
27369.659999968855	3	3	2	2
27379.839999968826	3	3	2	2
27390.019999968797	3	3	2	2
27390.229999968764	3	3	2	2
27400.399999968737	3	3	2	2
27410.579999968708	3	3	2	2
27420.75999996868	3	3	2	2
27430.93999996865	3	3	2	2
27441.11999996862	3	3	2	2
27441.329999968588	3	3	2	2
27451.49999996856	3	3	2	2
27461.67999996853	3	3	2	2
27471.859999968503	3	3	2	2
27482.039999968474	3	3	2	2
27492.219999968445	3	3	2	2
27492.42999996841	3	3	2	2
27502.599999968385	3	3	2	2
27512.779999968356	3	3	2	2
27522.959999968327	3	3	2	2
27533.139999968298	3	3	2	2
